user_id,day,date,screen_time,sleep,steps,unlocks,mood,sleep_deficit,activity_score,screen_intensity,mood_inversion,weekday_flag,late_night_flag,risk_rule,risk_target
user_003,57,2024-02-26,6.16,6.06,2354,90,3,1.94,0.24,0.77,2,1,0,83.3,82.0
user_003,58,2024-02-27,7.26,6.19,3357,96,3,1.81,0.34,0.91,2,1,1,84.4,83.7
user_003,59,2024-02-28,4.43,6.25,2390,75,3,1.75,0.24,0.55,2,1,0,74.5,74.6
user_003,60,2024-02-29,6.06,5.93,3470,109,3,2.07,0.35,0.76,2,1,0,82.0,81.1
user_003,61,2024-03-01,5.08,6.71,1000,71,3,1.29,0.1,0.63,2,1,0,75.3,74.1
user_003,62,2024-03-02,6.17,6.42,3139,68,3,1.58,0.31,0.77,2,0,0,78.2,76.3
user_003,63,2024-03-03,3.89,6.84,5144,46,4,1.16,0.51,0.49,1,0,0,48.9,50.5
user_003,64,2024-03-04,4.32,5.85,5086,53,3,2.15,0.51,0.54,2,1,0,72.6,72.4
user_003,65,2024-03-05,5.18,6.02,3070,65,3,1.98,0.31,0.65,2,1,0,78.4,79.3
user_003,66,2024-03-06,5.1,6.34,2474,56,3,1.66,0.25,0.64,2,1,0,76.1,78.8
user_003,67,2024-03-07,6.46,7.59,1000,88,3,0.41,0.1,0.81,2,1,0,71.9,71.5
user_003,68,2024-03-08,7.04,5.49,1000,110,2,2.51,0.1,0.88,3,1,1,100.0,99.1
user_003,69,2024-03-09,8.41,6.03,1416,116,2,1.97,0.14,1.05,3,0,1,100.0,98.8
user_003,70,2024-03-10,7.34,6.37,1000,103,2,1.63,0.1,0.92,3,0,1,99.6,96.3
user_003,71,2024-03-11,4.66,6.42,1000,85,3,1.58,0.1,0.58,2,1,0,76.5,72.9
user_003,72,2024-03-12,5.81,6.97,1738,58,3,1.03,0.17,0.73,2,1,0,74.1,72.7
user_003,73,2024-03-13,4.81,4.81,4506,69,3,3.19,0.45,0.6,2,1,0,86.1,89.6
user_003,74,2024-03-14,4.51,5.36,3467,62,3,2.64,0.35,0.56,2,1,0,81.5,84.3
user_003,75,2024-03-15,7.55,6.57,2571,113,3,1.43,0.26,0.94,2,1,1,83.4,81.5
user_003,76,2024-03-16,7.56,4.88,2179,106,2,3.12,0.22,0.94,3,0,1,100.0,100.0
user_003,77,2024-03-17,7.08,5.9,2827,94,2,2.1,0.28,0.89,3,0,1,99.7,97.3
user_003,78,2024-03-18,7.41,5.06,1000,110,2,2.94,0.1,0.93,3,1,1,100.0,100.0
user_003,79,2024-03-19,5.31,5.97,4146,67,3,2.03,0.41,0.66,2,1,0,77.3,74.9
user_003,80,2024-03-20,6.91,6.3,4879,84,3,1.7,0.49,0.86,2,1,0,78.9,77.4
user_003,81,2024-03-21,6.19,5.41,4177,98,3,2.59,0.42,0.77,2,1,0,86.4,84.6
user_003,82,2024-03-22,5.9,7.15,6464,90,4,0.85,0.65,0.74,1,1,0,51.2,53.0
user_003,83,2024-03-23,6.33,6.27,3927,86,3,1.73,0.39,0.79,2,0,0,78.8,77.0
user_003,84,2024-03-24,5.82,4.93,1000,87,2,3.07,0.1,0.73,3,0,0,100.0,100.0
user_003,85,2024-03-25,5.28,6.05,4043,72,3,1.95,0.4,0.66,2,1,0,76.5,72.5
user_003,86,2024-03-26,6.95,6.08,2970,105,3,1.92,0.3,0.87,2,1,0,85.1,82.6
user_003,87,2024-03-27,7.31,5.68,3838,109,2,2.32,0.38,0.91,3,1,1,100.0,96.9
user_003,88,2024-03-28,6.46,6.22,2890,89,3,1.78,0.29,0.81,2,1,0,81.9,81.6
user_003,89,2024-03-29,6.83,6.3,2630,80,3,1.7,0.26,0.85,2,1,0,83.1,84.5
user_003,90,2024-03-30,8.22,7.16,3536,96,3,0.84,0.35,1.03,2,0,1,78.3,78.5
user_003,91,2024-03-31,9.53,5.66,1278,142,2,2.34,0.13,1.19,3,0,1,100.0,98.1
user_003,92,2024-04-01,6.43,5.82,2821,98,3,2.18,0.28,0.8,2,1,0,85.9,83.1
user_003,93,2024-04-02,7.4,5.46,2645,89,2,2.54,0.26,0.93,3,1,1,100.0,100.0
user_003,94,2024-04-03,7.59,5.35,1000,109,2,2.65,0.1,0.95,3,1,1,100.0,100.0
user_003,95,2024-04-04,4.12,5.8,3658,49,3,2.2,0.37,0.51,2,1,0,75.2,72.7
user_003,96,2024-04-05,3.34,7.18,5627,29,4,0.82,0.56,0.42,1,1,0,42.3,46.7
user_003,97,2024-04-06,9.37,4.73,2896,125,1,3.27,0.29,1.17,4,0,1,100.0,100.0
user_003,98,2024-04-07,6.35,7.57,2377,90,3,0.43,0.24,0.79,2,0,0,69.0,66.9
user_003,99,2024-04-08,8.09,6.9,4630,122,3,1.1,0.46,1.01,2,1,1,78.1,76.2
user_003,100,2024-04-09,6.85,5.89,4925,107,3,2.11,0.49,0.86,2,1,0,82.7,80.7
user_004,1,2024-01-01,4.46,6.33,3656,43,3,1.67,0.37,0.56,2,1,0,71.3,71.0
user_004,2,2024-01-02,5.68,7.22,5225,69,4,0.78,0.52,0.71,1,1,0,52.1,57.7
user_004,3,2024-01-03,7.3,6.16,2554,92,3,1.84,0.26,0.91,2,1,1,86.5,85.4
user_004,4,2024-01-04,7.14,7.11,5850,95,3,0.89,0.58,0.89,2,1,1,69.7,66.4
user_004,5,2024-01-05,6.0,4.84,4450,82,2,3.16,0.45,0.75,3,1,0,100.0,98.6
user_004,6,2024-01-06,5.42,6.58,3318,64,3,1.42,0.33,0.68,2,0,0,73.2,64.6
user_004,7,2024-01-07,7.3,6.99,5950,97,3,1.01,0.59,0.91,2,0,1,71.4,69.6
user_004,8,2024-01-08,6.39,5.28,4137,97,2,2.72,0.41,0.8,3,1,0,100.0,100.0
user_004,9,2024-01-09,5.71,6.01,2491,71,3,1.99,0.25,0.71,2,1,0,81.8,81.1
user_004,10,2024-01-10,6.27,6.65,2233,102,3,1.35,0.22,0.78,2,1,0,78.1,77.3
user_004,11,2024-01-11,5.81,5.6,1000,90,2,2.4,0.1,0.73,3,1,0,100.0,100.0
user_004,12,2024-01-12,5.49,6.25,5152,61,3,1.75,0.52,0.69,2,1,0,73.2,71.6
user_004,13,2024-01-13,8.28,4.63,2798,102,2,3.37,0.28,1.04,3,0,1,100.0,100.0
user_004,14,2024-01-14,7.29,4.62,5064,94,2,3.38,0.51,0.91,3,0,1,100.0,97.6
user_004,15,2024-01-15,6.07,6.86,1990,85,3,1.14,0.2,0.76,2,1,0,75.7,77.0
user_004,16,2024-01-16,6.66,6.04,2744,84,3,1.96,0.27,0.83,2,1,0,84.8,85.1
user_004,17,2024-01-17,4.54,4.4,5673,72,3,3.6,0.57,0.57,2,1,0,86.9,79.8
user_004,18,2024-01-18,4.62,6.86,8539,64,4,1.14,0.85,0.58,1,1,0,44.8,42.7
user_004,19,2024-01-19,5.61,7.14,2978,70,3,0.86,0.3,0.7,2,1,0,69.1,67.7
user_004,20,2024-01-20,6.19,6.12,6662,89,3,1.88,0.67,0.77,2,0,0,74.3,73.5
user_004,21,2024-01-21,6.98,4.74,4772,96,2,3.26,0.48,0.87,3,0,0,100.0,99.5
user_004,22,2024-01-22,9.66,5.37,1000,131,1,2.63,0.1,1.21,4,1,1,100.0,100.0
user_004,23,2024-01-23,5.97,5.08,5547,76,3,2.92,0.55,0.75,2,1,0,86.0,91.6
user_004,24,2024-01-24,7.13,5.48,5386,100,2,2.52,0.54,0.89,3,1,1,98.9,100.0
user_004,25,2024-01-25,6.41,5.38,2422,100,2,2.62,0.24,0.8,3,1,0,100.0,99.0
user_004,26,2024-01-26,5.35,5.57,5089,95,3,2.43,0.51,0.67,2,1,0,79.5,76.3
user_004,27,2024-01-27,7.36,6.73,2773,107,3,1.27,0.28,0.92,2,0,1,80.6,77.4
user_004,28,2024-01-28,7.84,5.49,4352,121,2,2.51,0.44,0.98,3,0,1,100.0,100.0
user_004,29,2024-01-29,6.53,6.17,3850,87,3,1.83,0.39,0.82,2,1,0,80.7,81.7
user_004,30,2024-01-30,5.48,6.33,6607,66,3,1.67,0.66,0.68,2,1,0,69.4,72.8
user_004,31,2024-01-31,7.41,5.64,1000,97,2,2.36,0.1,0.93,3,1,1,100.0,100.0
user_004,32,2024-02-01,5.8,5.43,3098,89,3,2.57,0.31,0.73,2,1,0,86.7,88.4
user_004,33,2024-02-02,5.54,5.93,3483,68,3,2.07,0.35,0.69,2,1,0,79.9,84.7
user_004,34,2024-02-03,6.94,6.69,5946,107,3,1.31,0.59,0.87,2,0,0,73.0,71.7
user_004,35,2024-02-04,7.82,5.61,1000,112,2,2.39,0.1,0.98,3,0,1,100.0,96.5
user_004,36,2024-02-05,7.26,5.44,3352,104,2,2.56,0.34,0.91,3,1,1,100.0,99.2
user_004,37,2024-02-06,6.53,5.61,5063,78,3,2.39,0.51,0.82,2,1,0,83.9,84.3
user_004,38,2024-02-07,8.16,4.84,1138,119,1,3.16,0.11,1.02,4,1,1,100.0,100.0
user_004,39,2024-02-08,6.25,6.36,4835,98,3,1.64,0.48,0.78,2,1,0,75.8,77.0
user_004,40,2024-02-09,5.54,6.66,7610,76,4,1.34,0.76,0.69,1,1,0,52.3,49.4
user_004,41,2024-02-10,8.66,5.33,1000,129,2,2.67,0.1,1.08,3,0,1,100.0,98.4
user_004,42,2024-02-11,7.22,6.0,3356,108,3,2.0,0.34,0.9,2,0,1,86.1,84.8
user_004,43,2024-02-12,6.45,5.78,4886,96,3,2.22,0.49,0.81,2,1,0,82.2,79.4
user_004,44,2024-02-13,7.13,5.42,4529,103,2,2.58,0.45,0.89,3,1,1,100.0,100.0
user_004,45,2024-02-14,5.56,5.94,4140,74,3,2.06,0.41,0.7,2,1,0,78.5,80.9
user_004,46,2024-02-15,3.89,5.87,3423,63,3,2.13,0.34,0.49,2,1,0,74.0,79.2
user_004,47,2024-02-16,5.71,6.03,4201,91,3,1.97,0.42,0.71,2,1,0,78.1,75.3
user_004,48,2024-02-17,7.62,6.36,3639,108,3,1.64,0.36,0.95,2,0,1,83.6,86.6
user_004,49,2024-02-18,4.09,7.03,4030,38,4,0.97,0.4,0.51,1,0,0,50.0,51.5
user_004,50,2024-02-19,7.48,5.61,4548,120,2,2.39,0.45,0.93,3,1,1,100.0,100.0
user_004,51,2024-02-20,7.8,6.15,2745,93,2,1.85,0.27,0.97,3,1,1,100.0,99.3
user_004,52,2024-02-21,4.82,7.89,4379,68,4,0.11,0.44,0.6,1,1,0,43.6,45.2
user_004,53,2024-02-22,5.88,7.29,2830,84,3,0.71,0.28,0.74,2,1,0,68.9,66.7
user_004,54,2024-02-23,4.25,6.09,5029,55,3,1.91,0.5,0.53,2,1,0,70.1,68.0
user_004,55,2024-02-24,5.64,6.11,1410,86,3,1.89,0.14,0.71,2,0,0,82.7,82.9
user_004,56,2024-02-25,5.58,5.97,2808,81,3,2.03,0.28,0.7,2,0,0,81.1,85.1
user_004,57,2024-02-26,3.58,6.76,5274,56,4,1.24,0.53,0.45,1,1,0,48.1,48.8
user_004,58,2024-02-27,4.93,6.12,3186,79,3,1.88,0.32,0.62,2,1,0,76.1,76.2
user_004,59,2024-02-28,8.11,5.51,1115,98,2,2.49,0.11,1.01,3,1,1,100.0,94.6
user_004,60,2024-02-29,3.93,6.78,6233,39,4,1.22,0.62,0.49,1,1,0,47.4,50.1
user_004,61,2024-03-01,5.25,6.37,7295,82,4,1.63,0.73,0.66,1,1,0,54.7,53.9
user_004,62,2024-03-02,6.26,4.51,2391,85,2,3.49,0.24,0.78,3,0,0,100.0,97.0
user_004,63,2024-03-03,7.17,5.84,2643,93,2,2.16,0.26,0.9,3,0,1,100.0,100.0
user_004,64,2024-03-04,6.36,5.22,6156,88,3,2.78,0.62,0.8,2,1,0,84.9,85.0
user_004,65,2024-03-05,6.68,6.07,5108,96,3,1.93,0.51,0.84,2,1,0,79.8,78.0
user_004,66,2024-03-06,6.26,5.21,3879,87,2,2.79,0.39,0.78,3,1,0,100.0,99.4
user_004,67,2024-03-07,5.68,4.84,3107,80,2,3.16,0.31,0.71,3,1,0,100.0,100.0
user_004,68,2024-03-08,4.6,7.31,3291,74,4,0.69,0.33,0.57,1,1,0,50.7,52.0
user_004,69,2024-03-09,6.56,7.18,1331,100,3,0.82,0.13,0.82,2,0,0,75.7,78.7
user_004,70,2024-03-10,6.53,6.92,3050,94,3,1.08,0.3,0.82,2,0,0,74.8,75.6
user_004,71,2024-03-11,5.67,6.73,5528,61,3,1.27,0.55,0.71,2,1,0,68.3,72.3
user_004,72,2024-03-12,3.84,7.34,7412,42,4,0.66,0.74,0.48,1,1,0,39.1,37.9
user_004,73,2024-03-13,4.5,6.3,4361,70,3,1.7,0.44,0.56,2,1,0,70.3,74.2
user_004,74,2024-03-14,7.51,5.31,2438,88,2,2.69,0.24,0.94,3,1,1,100.0,97.6
user_004,75,2024-03-15,6.99,6.96,1000,91,3,1.04,0.1,0.87,2,1,0,80.3,80.3
user_004,76,2024-03-16,7.67,5.09,3465,102,2,2.91,0.35,0.96,3,0,1,100.0,100.0
user_004,77,2024-03-17,7.99,5.59,1693,110,2,2.41,0.17,1.0,3,0,1,100.0,99.7
user_004,78,2024-03-18,5.39,6.05,7175,81,3,1.95,0.72,0.67,2,1,0,70.7,69.8
user_004,79,2024-03-19,6.67,5.68,5513,97,3,2.32,0.55,0.83,2,1,0,82.9,82.6
user_004,80,2024-03-20,6.37,4.89,1583,77,2,3.11,0.16,0.8,3,1,0,100.0,100.0
user_004,81,2024-03-21,7.91,7.16,3680,115,3,0.84,0.37,0.99,2,1,1,76.7,71.3
user_004,82,2024-03-22,5.18,5.73,3325,70,3,2.27,0.33,0.65,2,1,0,80.8,79.3
user_004,83,2024-03-23,4.96,6.86,2669,71,3,1.14,0.27,0.62,2,0,0,69.9,76.1
user_004,84,2024-03-24,6.23,4.25,3195,98,2,3.75,0.32,0.78,3,0,0,100.0,100.0
user_004,85,2024-03-25,4.36,6.84,4182,59,4,1.16,0.42,0.54,1,1,0,52.7,60.6
user_004,86,2024-03-26,4.03,6.75,6091,67,4,1.25,0.61,0.5,1,1,0,48.4,48.7
user_004,87,2024-03-27,6.2,5.75,4213,83,3,2.25,0.42,0.78,2,1,0,82.8,84.7
user_004,88,2024-03-28,5.39,6.49,4245,86,3,1.51,0.42,0.67,2,1,0,72.1,72.0
user_004,89,2024-03-29,3.7,7.53,3846,45,4,0.47,0.38,0.46,1,1,0,43.8,42.0
user_004,90,2024-03-30,8.98,3.84,7430,136,1,4.16,0.74,1.12,4,0,1,100.0,100.0
user_004,91,2024-03-31,7.26,5.96,3921,108,3,2.04,0.39,0.91,2,0,1,85.6,87.3
user_004,92,2024-04-01,5.94,5.95,3640,81,3,2.05,0.36,0.74,2,1,0,80.9,84.3
user_004,93,2024-04-02,6.54,3.88,4669,93,2,4.12,0.47,0.82,3,1,0,100.0,99.9
user_004,94,2024-04-03,5.36,7.02,6019,67,4,0.98,0.6,0.67,1,1,0,51.2,52.4
user_004,95,2024-04-04,4.66,5.45,3675,73,3,2.55,0.37,0.58,2,1,0,80.9,83.7
user_004,96,2024-04-05,6.45,6.47,4485,83,3,1.53,0.45,0.81,2,1,0,76.1,77.4
user_004,97,2024-04-06,8.29,6.03,4405,123,2,1.97,0.44,1.04,3,0,1,100.0,100.0
user_004,98,2024-04-07,8.61,5.4,1000,118,2,2.6,0.1,1.08,3,0,1,100.0,97.8
user_004,99,2024-04-08,5.02,6.22,3128,67,3,1.78,0.31,0.63,2,1,0,75.6,69.9
user_004,100,2024-04-09,6.09,6.06,2337,91,3,1.94,0.23,0.76,2,1,0,83.1,85.9
user_005,1,2024-01-01,2.0,5.11,7780,21,4,2.89,0.78,0.25,1,1,0,53.3,52.9
user_005,2,2024-01-02,4.04,4.94,5922,41,3,3.06,0.59,0.51,2,1,0,78.9,78.5
user_005,3,2024-01-03,3.3,5.34,2329,58,3,2.66,0.23,0.41,2,1,0,79.1,76.6
user_005,4,2024-01-04,3.6,5.25,6896,72,3,2.75,0.69,0.45,2,1,0,72.1,68.2
user_005,5,2024-01-05,2.42,5.67,3926,41,4,2.33,0.39,0.3,1,1,0,57.1,59.6
user_005,6,2024-01-06,5.37,4.97,6316,63,3,3.03,0.63,0.67,2,0,0,83.2,83.4
user_005,7,2024-01-07,3.81,5.82,1641,53,3,2.18,0.16,0.48,2,0,0,77.8,78.8
user_005,8,2024-01-08,2.06,5.19,6194,38,4,2.81,0.62,0.26,1,1,0,56.0,52.9
user_005,9,2024-01-09,2.17,6.39,5600,22,4,1.61,0.56,0.27,1,1,0,45.6,47.8
user_005,10,2024-01-10,2.62,6.21,4586,35,4,1.79,0.46,0.33,1,1,0,51.2,54.0
user_005,11,2024-01-11,2.93,5.94,5442,60,4,2.06,0.54,0.37,1,1,0,53.4,58.1
user_005,12,2024-01-12,1.61,6.11,5016,24,4,1.89,0.5,0.2,1,1,0,47.3,47.5
user_005,13,2024-01-13,3.43,6.03,5573,45,4,1.97,0.56,0.43,1,0,0,54.3,53.0
user_005,14,2024-01-14,4.87,5.21,3978,39,3,2.79,0.4,0.61,2,0,0,83.4,83.4
user_005,15,2024-01-15,1.47,5.63,4053,20,4,2.37,0.41,0.18,1,1,0,53.5,57.2
user_005,16,2024-01-16,2.82,5.16,6508,35,4,2.84,0.65,0.35,1,1,0,58.6,64.9
user_005,17,2024-01-17,2.87,5.68,7347,56,4,2.32,0.73,0.36,1,1,0,52.0,49.7
user_005,18,2024-01-18,2.7,6.36,7180,48,4,1.64,0.72,0.34,1,1,0,44.8,40.7
user_005,19,2024-01-19,5.06,4.35,4416,69,2,3.65,0.44,0.63,3,1,0,100.0,97.4
user_005,20,2024-01-20,3.01,4.17,5721,26,3,3.83,0.57,0.38,2,0,0,82.8,79.4
user_005,21,2024-01-21,4.44,3.19,5906,38,2,4.81,0.59,0.55,3,0,0,100.0,99.8
user_005,22,2024-01-22,3.22,5.72,5283,65,4,2.28,0.53,0.4,1,1,0,57.1,57.8
user_005,23,2024-01-23,4.47,4.52,4703,77,3,3.48,0.47,0.56,2,1,0,87.2,86.5
user_005,24,2024-01-24,3.43,5.97,3873,26,4,2.03,0.39,0.43,1,1,0,58.2,59.0
user_005,25,2024-01-25,4.39,4.1,5746,68,3,3.9,0.57,0.55,2,1,0,89.0,82.2
user_005,26,2024-01-26,2.08,5.35,5834,21,4,2.65,0.58,0.26,1,1,0,55.1,52.8
user_005,27,2024-01-27,6.71,4.39,1665,93,2,3.61,0.17,0.84,3,0,0,100.0,100.0
user_005,28,2024-01-28,4.76,4.81,3107,60,3,3.19,0.31,0.6,2,0,0,88.7,86.9
user_005,29,2024-01-29,3.61,4.55,5794,64,3,3.45,0.58,0.45,2,1,0,81.4,82.3
user_005,30,2024-01-30,2.76,4.55,8521,26,3,3.45,0.85,0.34,2,1,0,72.5,75.1
user_005,31,2024-01-31,3.97,4.99,4361,37,3,3.01,0.44,0.5,2,1,0,81.3,82.3
user_005,32,2024-02-01,3.94,4.4,4569,55,3,3.6,0.46,0.49,2,1,0,86.7,88.4
user_005,33,2024-02-02,3.21,4.21,4413,47,3,3.79,0.44,0.4,2,1,0,85.9,88.5
user_005,34,2024-02-03,3.96,6.69,1429,49,3,1.31,0.14,0.49,2,0,0,70.1,69.9
user_005,35,2024-02-04,4.46,4.17,5295,66,2,3.83,0.53,0.56,3,0,0,100.0,100.0
user_005,36,2024-02-05,3.6,4.95,2180,43,3,3.05,0.22,0.45,2,1,0,84.5,85.0
user_005,37,2024-02-06,3.4,5.33,6221,41,3,2.67,0.62,0.42,2,1,0,71.9,72.0
user_005,38,2024-02-07,3.89,5.11,2652,44,3,2.89,0.27,0.49,2,1,0,83.1,85.6
user_005,39,2024-02-08,4.87,5.75,4619,56,3,2.25,0.46,0.61,2,1,0,76.7,76.7
user_005,40,2024-02-09,5.08,5.31,3685,77,3,2.69,0.37,0.63,2,1,0,83.8,80.0
user_005,41,2024-02-10,3.87,4.42,5750,61,3,3.58,0.57,0.48,2,0,0,83.8,83.3
user_005,42,2024-02-11,3.65,5.22,4178,43,3,2.78,0.42,0.46,2,0,0,78.1,79.1
user_005,43,2024-02-12,2.29,4.48,3588,20,3,3.52,0.36,0.29,2,1,0,81.2,82.0
user_005,44,2024-02-13,3.38,5.37,6302,59,3,2.63,0.63,0.42,2,1,0,71.2,69.4
user_005,45,2024-02-14,3.69,4.12,7511,39,3,3.88,0.75,0.46,2,1,0,82.6,80.4
user_005,46,2024-02-15,2.48,4.46,5931,36,3,3.54,0.59,0.31,2,1,0,77.5,76.9
user_005,47,2024-02-16,1.35,7.2,7653,45,5,0.8,0.77,0.17,0,1,0,18.1,15.7
user_005,48,2024-02-17,5.85,5.23,2993,96,2,2.77,0.3,0.73,3,0,0,100.0,98.8
user_005,49,2024-02-18,4.27,3.0,5360,46,2,5.0,0.54,0.53,3,0,0,100.0,98.3
user_005,50,2024-02-19,1.97,5.4,7031,27,4,2.6,0.7,0.25,1,1,0,51.8,54.0
user_005,51,2024-02-20,4.72,4.71,3446,75,3,3.29,0.34,0.59,2,1,0,88.9,92.0
user_005,52,2024-02-21,4.09,4.46,5509,58,3,3.54,0.55,0.51,2,1,0,84.8,87.9
user_005,53,2024-02-22,2.51,4.35,7094,20,3,3.65,0.71,0.31,2,1,0,76.4,74.2
user_005,54,2024-02-23,1.97,4.93,4882,39,3,3.07,0.49,0.25,2,1,0,72.8,75.3
user_005,55,2024-02-24,4.4,5.84,2620,49,3,2.16,0.26,0.55,2,0,0,78.0,80.5
user_005,56,2024-02-25,5.4,4.47,1790,90,2,3.53,0.18,0.67,3,0,0,100.0,94.8
user_005,57,2024-02-26,2.48,5.69,9117,38,4,2.31,0.91,0.31,1,1,0,46.8,48.3
user_005,58,2024-02-27,2.52,5.91,6038,20,4,2.09,0.6,0.31,1,1,0,50.9,53.2
user_005,59,2024-02-28,4.37,5.62,4615,51,3,2.38,0.46,0.55,2,1,0,76.1,69.1
user_005,60,2024-02-29,3.39,6.06,7030,55,4,1.94,0.7,0.42,1,1,0,50.9,50.7
user_005,61,2024-03-01,4.51,5.67,3696,69,3,2.33,0.37,0.56,2,1,0,78.0,76.4
user_005,62,2024-03-02,5.35,3.9,1667,85,2,4.1,0.17,0.67,3,0,0,100.0,100.0
user_005,63,2024-03-03,5.46,4.84,1000,75,2,3.16,0.1,0.68,3,0,0,100.0,100.0
user_005,64,2024-03-04,2.56,5.01,8419,35,4,2.99,0.84,0.32,1,1,0,55.3,56.7
user_005,65,2024-03-05,4.13,4.41,5068,71,3,3.59,0.51,0.52,2,1,0,86.3,91.7
user_005,66,2024-03-06,3.25,5.17,5821,47,3,2.83,0.58,0.41,2,1,0,73.7,77.8
user_005,67,2024-03-07,2.01,5.45,4196,20,4,2.55,0.42,0.25,1,1,0,57.1,58.3
user_005,68,2024-03-08,4.17,4.65,6080,69,3,3.35,0.61,0.52,2,1,0,82.1,87.9
user_005,69,2024-03-09,4.78,4.5,2457,55,2,3.5,0.25,0.6,3,0,0,100.0,100.0
user_005,70,2024-03-10,2.88,6.28,4030,33,4,1.72,0.4,0.36,1,0,0,52.7,52.2
user_005,71,2024-03-11,2.36,6.21,9225,26,4,1.79,0.92,0.29,1,1,0,40.9,39.6
user_005,72,2024-03-12,3.0,5.77,5231,55,4,2.23,0.52,0.38,1,1,0,55.8,59.3
user_005,73,2024-03-13,1.78,6.07,9103,20,4,1.93,0.91,0.22,1,1,0,40.2,39.4
user_005,74,2024-03-14,2.57,5.15,2811,22,3,2.85,0.28,0.32,2,1,0,77.2,77.4
user_005,75,2024-03-15,5.02,4.46,2942,87,2,3.54,0.29,0.63,3,1,0,100.0,96.7
user_005,76,2024-03-16,2.71,4.89,4523,20,3,3.11,0.45,0.34,2,0,0,76.9,76.5
user_005,77,2024-03-17,5.84,3.79,3681,85,2,4.21,0.37,0.73,3,0,0,100.0,99.7
user_005,78,2024-03-18,3.42,5.43,3751,62,3,2.57,0.38,0.43,2,1,0,75.9,79.7
user_005,79,2024-03-19,4.63,5.7,1536,74,3,2.3,0.15,0.58,2,1,0,82.5,84.4
user_005,80,2024-03-20,1.36,5.66,7159,35,4,2.34,0.72,0.17,1,1,0,46.5,48.7
user_005,81,2024-03-21,2.16,6.79,6175,27,4,1.21,0.62,0.27,1,1,0,40.4,39.4
user_005,82,2024-03-22,1.25,5.76,7630,20,4,2.24,0.76,0.16,1,1,0,44.2,45.5
user_005,83,2024-03-23,3.66,5.13,5616,53,3,2.87,0.56,0.46,2,0,0,76.1,71.3
user_005,84,2024-03-24,4.17,6.28,3803,58,3,1.72,0.38,0.52,2,0,0,70.3,70.1
user_005,85,2024-03-25,5.08,5.78,5507,61,3,2.22,0.55,0.64,2,1,0,75.5,76.6
user_005,86,2024-03-26,3.88,4.69,3326,71,3,3.31,0.33,0.49,2,1,0,86.0,85.1
user_005,87,2024-03-27,5.14,5.56,4748,76,3,2.44,0.47,0.64,2,1,0,79.5,75.3
user_005,88,2024-03-28,3.45,6.28,6423,49,4,1.72,0.64,0.43,1,1,0,50.2,55.3
user_005,89,2024-03-29,2.98,4.97,5803,49,3,3.03,0.58,0.37,2,1,0,74.6,69.5
user_005,90,2024-03-30,5.04,5.45,3596,81,3,2.55,0.36,0.63,2,0,0,82.5,84.4
user_005,91,2024-03-31,7.27,3.8,4017,91,1,4.2,0.4,0.91,4,0,1,100.0,95.2
user_005,92,2024-04-01,0.76,6.33,7412,20,5,1.67,0.74,0.09,0,1,0,24.9,19.6
user_005,93,2024-04-02,2.37,5.56,7378,33,4,2.44,0.74,0.3,1,1,0,51.2,51.9
user_005,94,2024-04-03,2.75,6.68,3853,31,4,1.32,0.39,0.34,1,1,0,48.5,47.0
user_005,95,2024-04-04,3.85,4.46,5159,55,3,3.54,0.52,0.48,2,1,0,84.5,82.5
user_005,96,2024-04-05,3.6,4.54,3082,51,3,3.46,0.31,0.45,2,1,0,86.8,81.8
user_005,97,2024-04-06,2.13,5.99,8010,25,4,2.01,0.8,0.27,1,0,0,44.6,42.6
user_005,98,2024-04-07,5.91,3.87,1022,89,2,4.13,0.1,0.74,3,0,0,100.0,100.0
user_005,99,2024-04-08,4.48,3.53,1955,62,2,4.47,0.2,0.56,3,1,0,100.0,100.0
user_005,100,2024-04-09,4.22,5.21,4955,55,3,2.79,0.5,0.53,2,1,0,78.8,83.6
user_006,1,2024-01-01,6.11,4.15,3667,82,2,3.85,0.37,0.76,3,1,0,100.0,100.0
user_006,2,2024-01-02,6.54,3.81,4212,84,2,4.19,0.42,0.82,3,1,0,100.0,96.2
user_006,3,2024-01-03,5.18,4.81,9435,76,3,3.19,0.94,0.65,2,1,0,77.8,73.6
user_006,4,2024-01-04,4.76,5.84,9118,50,4,2.16,0.91,0.6,1,1,0,54.4,48.7
user_006,5,2024-01-05,7.69,4.67,1750,112,2,3.33,0.17,0.96,3,1,1,100.0,92.1
user_006,6,2024-01-06,6.95,4.81,5495,87,2,3.19,0.55,0.87,3,0,0,100.0,100.0
user_006,7,2024-01-07,5.83,5.04,3000,77,2,2.96,0.3,0.73,3,0,0,100.0,97.0
user_006,8,2024-01-08,6.22,5.37,3915,87,3,2.63,0.39,0.78,2,1,0,87.4,83.1
user_006,9,2024-01-09,5.08,5.01,9854,60,3,2.99,0.99,0.64,2,1,0,74.5,78.9
user_006,10,2024-01-10,6.64,4.86,7213,96,2,3.14,0.72,0.83,3,1,0,99.6,100.0
user_006,11,2024-01-11,5.38,5.83,6903,69,3,2.17,0.69,0.67,2,1,0,73.4,69.4
user_006,12,2024-01-12,5.2,4.46,4941,85,2,3.54,0.49,0.65,3,1,0,100.0,98.6
user_006,13,2024-01-13,6.89,4.64,5398,74,2,3.36,0.54,0.86,3,0,0,100.0,98.2
